Ticker,Type,Rank,Value,TimeWindow
EOCC,price_percent_change,4450,-3.0893536121672938,2w
VCEL,price_percent_change,4451,-3.1007751937984525,2w
EYES,price_percent_change,4452,-3.105590062111804,2w
GIL,price_percent_change,4453,-3.1136137793971557,2w
FB,price_percent_change,4454,-3.1149450793298463,2w
IPI,price_percent_change,4455,-3.1339031339031305,2w
VSEC,price_percent_change,4456,-3.1375502008032123,2w
AMRN,price_percent_change,4457,-3.146853146853142,2w
EGAN,price_percent_change,4458,-3.146853146853154,2w
IMXI,price_percent_change,4459,-3.150406504065046,2w
SCOR,price_percent_change,4460,-3.1664964249233782,2w
LRCX,price_percent_change,4461,-3.1667602470522103,2w
MGPI,price_percent_change,4462,-3.1731640979147637,2w
HMTA,price_percent_change,4463,-3.1734317343173544,2w
EOLS,price_percent_change,4464,-3.1791907514450872,2w
TST,price_percent_change,4465,-3.1818181818181945,2w
UGP,price_percent_change,4466,-3.1865042174320513,2w
NTR,price_percent_change,4467,-3.1896249561864707,2w
ZGNX,price_percent_change,4468,-3.1904287138584277,2w
XTLB,price_percent_change,4469,-3.1967213114754096,2w
GMZ,price_percent_change,4470,-3.200000000000003,2w
ASTC,price_percent_change,4471,-3.200000000000003,2w
BTU,price_percent_change,4472,-3.204980401198987,2w
BABA,price_percent_change,4473,-3.21093272595967,2w
BGSF,price_percent_change,4474,-3.2156588605382668,2w
AAV,price_percent_change,4475,-3.2258064516129057,2w
ASFI,price_percent_change,4476,-3.2258064516129057,2w
SMED,price_percent_change,4477,-3.235294117647055,2w
UTMD,price_percent_change,4478,-3.238199780461019,2w
GNT,price_percent_change,4479,-3.2414910858995163,2w
AXTI,price_percent_change,4480,-3.2467532467532463,2w
MDR,price_percent_change,4481,-3.2496307237813897,2w
HIG,price_percent_change,4482,-3.250773993808049,2w
FSBW,price_percent_change,4483,-3.2543391188251043,2w
SSFN,price_percent_change,4484,-3.255231127859737,2w
LILAK,price_percent_change,4485,-3.2821598729486556,2w
EAST,price_percent_change,4486,-3.2911392405063378,2w
CLSN,price_percent_change,4487,-3.3002454122559635,2w
TRN,price_percent_change,4488,-3.3042558815754695,2w
LND,price_percent_change,4489,-3.314917127071826,2w
INFI,price_percent_change,4490,-3.317535545023689,2w
INUV,price_percent_change,4491,-3.318518518518531,2w
NBN,price_percent_change,4492,-3.31858407079646,2w
GASS,price_percent_change,4493,-3.333333333333336,2w
TTMI,price_percent_change,4494,-3.3333333333333384,2w
GRBK,price_percent_change,4495,-3.3492822966507143,2w
SAL,price_percent_change,4496,-3.3603707995364904,2w
PTLA,price_percent_change,4497,-3.3619210977701437,2w
JOF,price_percent_change,4498,-3.3687943262411264,2w
ZIOP,price_percent_change,4499,-3.3898305084745792,2w
CRWS,price_percent_change,4500,-3.3898305084745792,2w
BAS,price_percent_change,4501,-3.3934252386002153,2w
LVS,price_percent_change,4502,-3.404568901989666,2w
CHS,price_percent_change,4503,-3.405572755417958,2w
PLG,price_percent_change,4504,-3.4058656575212924,2w
HSON,price_percent_change,4505,-3.4090909090909123,2w
ROSE,price_percent_change,4506,-3.415783274440529,2w
ABX,price_percent_change,4507,-3.4164358264081187,2w
GER,price_percent_change,4508,-3.4188034188034093,2w
AA,price_percent_change,4509,-3.4237438861716303,2w
OSIS,price_percent_change,4510,-3.4278512917454305,2w
LEN,price_percent_change,4511,-3.4282502810041313,2w
CEM,price_percent_change,4512,-3.4348671419312984,2w
HAYN,price_percent_change,4513,-3.443941679235808,2w
HRZN,price_percent_change,4514,-3.4452296819788035,2w
DMLP,price_percent_change,4515,-3.4482758620689764,2w
SAEX,price_percent_change,4516,-3.4545454545454573,2w
SBR,price_percent_change,4517,-3.4557235421166186,2w
EZPW,price_percent_change,4518,-3.463203463203466,2w
NBL,price_percent_change,4519,-3.466317854807059,2w
SUPN,price_percent_change,4520,-3.466955579631639,2w
MGNX,price_percent_change,4521,-3.469292076887007,2w
CPL,price_percent_change,4522,-3.4703196347031873,2w
XXII,price_percent_change,4523,-3.4749034749034693,2w
PM,price_percent_change,4524,-3.476259689922486,2w
LEN.B,price_percent_change,4525,-3.484399908904564,2w
NK,price_percent_change,4526,-3.492063492063488,2w
SFST,price_percent_change,4527,-3.506787330316752,2w
BORN,price_percent_change,4528,-3.508771929824545,2w
MFD,price_percent_change,4529,-3.5087719298245648,2w
CVX,price_percent_change,4530,-3.5106210475109436,2w
SPRT,price_percent_change,4531,-3.521126760563368,2w
GLPG,price_percent_change,4532,-3.547016441899135,2w
TMDI,price_percent_change,4533,-3.5477386934673367,2w
ACAD,price_percent_change,4534,-3.5522788203753306,2w
WHF,price_percent_change,4535,-3.554340396445669,2w
DYSL,price_percent_change,4536,-3.5714285714285587,2w
SRCI,price_percent_change,4537,-3.578528827037785,2w
CHNR,price_percent_change,4538,-3.589743589743593,2w
TRUP,price_percent_change,4539,-3.5963777490297555,2w
REVG,price_percent_change,4540,-3.597944031981739,2w
EQS,price_percent_change,4541,-3.5998696036883597,2w
MAYS,price_percent_change,4542,-3.6142857142857157,2w
TGP,price_percent_change,4543,-3.6144578313253093,2w
HZNP,price_percent_change,4544,-3.627684964200468,2w
CGA,price_percent_change,4545,-3.636363636363639,2w
DB,price_percent_change,4546,-3.637901861252112,2w
OSUR,price_percent_change,4547,-3.6396181384248383,2w
VNE,price_percent_change,4548,-3.6538811125249917,2w
XOG,price_percent_change,4549,-3.667481662591681,2w
VOD,price_percent_change,4550,-3.6708860759493716,2w
TRVN,price_percent_change,4551,-3.6809815950920144,2w
ESEA,price_percent_change,4552,-3.6809815950920144,2w
CCLP,price_percent_change,4553,-3.6918138041733615,2w
EAF,price_percent_change,4554,-3.6979969183358956,2w
CVCY,price_percent_change,4555,-3.7020109689213836,2w
HNNA,price_percent_change,4556,-3.712510345371179,2w
MBI,price_percent_change,4557,-3.7174721189591113,2w
CARG,price_percent_change,4558,-3.7208405629458254,2w
RAIL,price_percent_change,4559,-3.7216828478964277,2w
TNC,price_percent_change,4560,-3.7227214377407005,2w
TTPH,price_percent_change,4561,-3.7267080745341645,2w
TZOO,price_percent_change,4562,-3.731343283582089,2w
ENTG,price_percent_change,4563,-3.735632183908038,2w
PLLL,price_percent_change,4564,-3.739061256961023,2w
WGO,price_percent_change,4565,-3.741935483870975,2w
TEUM,price_percent_change,4566,-3.7593984962406046,2w
LITB,price_percent_change,4567,-3.7657142857142896,2w
STZ.B,price_percent_change,4568,-3.7687126761378384,2w
PED,price_percent_change,4569,-3.7735849056603805,2w
CNET,price_percent_change,4570,-3.7735849056603805,2w
MRC,price_percent_change,4571,-3.780901599612204,2w
CBA,price_percent_change,4572,-3.786982248520693,2w
PSLV,price_percent_change,4573,-3.7906137184115516,2w
NTEC,price_percent_change,4574,-3.797468354430389,2w
NGL,price_percent_change,4575,-3.802281368821293,2w
EKSO,price_percent_change,4576,-3.802281368821296,2w
SOI,price_percent_change,4577,-3.8133181559476474,2w
FOCS,price_percent_change,4578,-3.814180929095343,2w
CHMG,price_percent_change,4579,-3.81575976518401,2w
UEPS,price_percent_change,4580,-3.820960698689952,2w
KLIC,price_percent_change,4581,-3.828828828828827,2w
MMI,price_percent_change,4582,-3.8310154815009203,2w
WAGE,price_percent_change,4583,-3.8321167883211578,2w
AREX,price_percent_change,4584,-3.84615384615384,2w
AMDA,price_percent_change,4585,-3.8506493506493564,2w
ARRY,price_percent_change,4586,-3.851351351351353,2w
OPBK,price_percent_change,4587,-3.864353312302841,2w
CRI,price_percent_change,4588,-3.8767486513669276,2w
CTHR,price_percent_change,4589,-3.883495145631071,2w
INTG,price_percent_change,4590,-3.8917089678511068,2w
FGP,price_percent_change,4591,-3.892215568862272,2w
LDF,price_percent_change,4592,-3.8949251181291498,2w
DERM,price_percent_change,4593,-3.9117352056168557,2w
ECA,price_percent_change,4594,-3.920118343195262,2w
HBM,price_percent_change,4595,-3.9215686274509665,2w
LGF.A,price_percent_change,4596,-3.923998347790166,2w
TPIV,price_percent_change,4597,-3.931847968545214,2w
CCXI,price_percent_change,4598,-3.9330543933054303,2w
HOLX,price_percent_change,4599,-3.9350713231677186,2w
GLBZ,price_percent_change,4600,-3.9420849420849313,2w
EFOI,price_percent_change,4601,-3.9473684210526256,2w
INSM,price_percent_change,4602,-3.9603960396039564,2w
GAIA,price_percent_change,4603,-3.966005665722376,2w
AVY,price_percent_change,4604,-3.9669571532316548,2w
NAK,price_percent_change,4605,-3.9676098949990974,2w
OPOF,price_percent_change,4606,-3.970994475138129,2w
PRAN,price_percent_change,4607,-3.972350230414739,2w
BVXV,price_percent_change,4608,-3.979238754325267,2w
NLNK,price_percent_change,4609,-3.9867109634551388,2w
LBTYA,price_percent_change,4610,-3.9928057553956813,2w
YGYI,price_percent_change,4611,-4.00943396226415,2w
EXTR,price_percent_change,4612,-4.024767801857582,2w
MBOT,price_percent_change,4613,-4.030710172744722,2w
HSBC,price_percent_change,4614,-4.031041172666518,2w
STRM,price_percent_change,4615,-4.032258064516133,2w
AVRO,price_percent_change,4616,-4.0517451793995525,2w
TWIN,price_percent_change,4617,-4.0586245772266,2w
AIPT,price_percent_change,4618,-4.065040650406507,2w
ESTA,price_percent_change,4619,-4.0677966101694985,2w
CSTM,price_percent_change,4620,-4.081632653061225,2w
SHOS,price_percent_change,4621,-4.081632653061227,2w
LIVX,price_percent_change,4622,-4.086021505376352,2w
GILD,price_percent_change,4623,-4.092271601720319,2w
AMAG,price_percent_change,4624,-4.093567251461978,2w
JMEI,price_percent_change,4625,-4.093567251461992,2w
CYRN,price_percent_change,4626,-4.0983606557377055,2w
RES,price_percent_change,4627,-4.100529100529095,2w
Z,price_percent_change,4628,-4.10371580236831,2w
ATHM,price_percent_change,4629,-4.105784325564552,2w
AROC,price_percent_change,4630,-4.11985018726591,2w
MLNT,price_percent_change,4631,-4.123711340206171,2w
SOGO,price_percent_change,4632,-4.129464285714297,2w
IMRN,price_percent_change,4633,-4.129793510324483,2w
RCS,price_percent_change,4634,-4.146100691016781,2w
CART,price_percent_change,4635,-4.165476190476189,2w
FLNT,price_percent_change,4636,-4.1666666666666705,2w
APOP,price_percent_change,4637,-4.199999999999999,2w
NWPX,price_percent_change,4638,-4.204851752021569,2w
FRTA,price_percent_change,4639,-4.210526315789478,2w
CGG,price_percent_change,4640,-4.2253521126760445,2w
VICR,price_percent_change,4641,-4.229848363926574,2w
FCX,price_percent_change,4642,-4.2356055592322885,2w
BZH,price_percent_change,4643,-4.2360060514372195,2w
TNAV,price_percent_change,4644,-4.23728813559322,2w
NTWK,price_percent_change,4645,-4.23728813559322,2w
RMTI,price_percent_change,4646,-4.237288135593224,2w
LPTX,price_percent_change,4647,-4.240766073871404,2w
AMCN,price_percent_change,4648,-4.255319148936162,2w
CLF,price_percent_change,4649,-4.263565891472863,2w
LGF.B,price_percent_change,4650,-4.27830596369923,2w
QRVO,price_percent_change,4651,-4.279360500060106,2w
IMDZ,price_percent_change,4652,-4.285714285714283,2w
SID,price_percent_change,4653,-4.291845493562235,2w
FG,price_percent_change,4654,-4.291845493562235,2w
BOXL,price_percent_change,4655,-4.3010752688172085,2w
VOC,price_percent_change,4656,-4.302925989672978,2w
APTO,price_percent_change,4657,-4.304635761589401,2w
MTEM,price_percent_change,4658,-4.315196998123835,2w
RELL,price_percent_change,4659,-4.3157894736842115,2w
FTAI,price_percent_change,4660,-4.3157894736842115,2w
MODN,price_percent_change,4661,-4.322766570605187,2w
EOG,price_percent_change,4662,-4.3251608699193635,2w
WLH,price_percent_change,4663,-4.325340855665248,2w
CDK,price_percent_change,4664,-4.328125000000005,2w
WATT,price_percent_change,4665,-4.335047759000734,2w
CCJ,price_percent_change,4666,-4.363974001857,2w
ZG,price_percent_change,4667,-4.369130257247844,2w
INAP,price_percent_change,4668,-4.371963913948653,2w
RDVT,price_percent_change,4669,-4.381443298969071,2w
LBTYK,price_percent_change,4670,-4.402515723270445,2w
GPP,price_percent_change,4671,-4.402515723270447,2w
LE,price_percent_change,4672,-4.406130268199242,2w
CEIX,price_percent_change,4673,-4.4209072069997735,2w
LAZ,price_percent_change,4674,-4.421634425582304,2w
EGLE,price_percent_change,4675,-4.444444444444448,2w
ICPT,price_percent_change,4676,-4.449339207048456,2w
PTGX,price_percent_change,4677,-4.514889529298757,2w
AM,price_percent_change,4678,-4.527131782945739,2w
OXLC,price_percent_change,4679,-4.5534150612959685,2w
CNCE,price_percent_change,4680,-4.570383912248629,2w
RNWK,price_percent_change,4681,-4.584527220630377,2w
EVGN,price_percent_change,4682,-4.593639575971728,2w
TRCB,price_percent_change,4683,-4.5983379501385135,2w
BRID,price_percent_change,4684,-4.615818213845347,2w
MPLX,price_percent_change,4685,-4.618210443453156,2w
STRL,price_percent_change,4686,-4.621309370988451,2w
CWST,price_percent_change,4687,-4.6366782006920415,2w
TCON,price_percent_change,4688,-4.651162790697678,2w
MPVD,price_percent_change,4689,-4.651162790697678,2w
RUTH,price_percent_change,4690,-4.675716440422314,2w
GDI,price_percent_change,4691,-4.67775467775467,2w
UEC,price_percent_change,4692,-4.678362573099419,2w
SANW,price_percent_change,4693,-4.687500000000011,2w
VFC,price_percent_change,4694,-4.694153079239807,2w
ZEUS,price_percent_change,4695,-4.721977052074141,2w
TPHS,price_percent_change,4696,-4.731861198738168,2w
APC,price_percent_change,4697,-4.744088596228666,2w
DAVA,price_percent_change,4698,-4.744657732705537,2w
FEI,price_percent_change,4699,-4.750696901271715,2w
VGR,price_percent_change,4700,-4.756170981336539,2w
ABUS,price_percent_change,4701,-4.761904761904755,2w
KNDI,price_percent_change,4702,-4.761904761904765,2w
XPER,price_percent_change,4703,-4.776119402985079,2w
BRS,price_percent_change,4704,-4.778156996587034,2w
TLRA,price_percent_change,4705,-4.787234042553185,2w
BLDR,price_percent_change,4706,-4.790065050266107,2w
CMRX,price_percent_change,4707,-4.794520547945204,2w
TLK,price_percent_change,4708,-4.8000000000000025,2w
VNTR,price_percent_change,4709,-4.803843074459565,2w
ATOS,price_percent_change,4710,-4.824561403508767,2w
VECO,price_percent_change,4711,-4.824561403508778,2w
RYI,price_percent_change,4712,-4.824561403508778,2w
TDW,price_percent_change,4713,-4.830917874396129,2w
BV,price_percent_change,4714,-4.832713754646822,2w
WLKP,price_percent_change,4715,-4.83271375464683,2w
SOHU,price_percent_change,4716,-4.847950639048045,2w
GMLP,price_percent_change,4717,-4.855643044619424,2w
LEA,price_percent_change,4718,-4.860668559179661,2w
FTK,price_percent_change,4719,-4.867256637168136,2w
PERY,price_percent_change,4720,-4.876373626373632,2w
HOV,price_percent_change,4721,-4.878048780487796,2w
FFHL,price_percent_change,4722,-4.878048780487809,2w
SBS,price_percent_change,4723,-4.8818897637795216,2w
SSI,price_percent_change,4724,-4.888888888888884,2w
BTG,price_percent_change,4725,-4.897959183673473,2w
ABEV,price_percent_change,4726,-4.897959183673473,2w
ESV,price_percent_change,4727,-4.9019607843137205,2w
SKIS,price_percent_change,4728,-4.901960784313726,2w
MIXT,price_percent_change,4729,-4.9072411729503305,2w
PFGC,price_percent_change,4730,-4.924760601915177,2w
FMO,price_percent_change,4731,-4.935459377372819,2w
JAZZ,price_percent_change,4732,-4.940094259269784,2w
HL,price_percent_change,4733,-4.950495049504948,2w
ALN,price_percent_change,4734,-4.9591280653950935,2w
MOR,price_percent_change,4735,-4.95921696574225,2w
ERII,price_percent_change,4736,-4.963805584281287,2w
QSR,price_percent_change,4737,-4.9774484536082415,2w
STAY,price_percent_change,4738,-4.981024667931676,2w
CTXR,price_percent_change,4739,-4.999999999999989,2w
ROX,price_percent_change,4740,-5.000000000000004,2w
PLBC,price_percent_change,4741,-5.000307033228219,2w
CTRV,price_percent_change,4742,-5.003175361970421,2w
CATC,price_percent_change,4743,-5.013248542660296,2w
CCS,price_percent_change,4744,-5.0324675324675345,2w
CARS,price_percent_change,4745,-5.0357142857142865,2w
OSG,price_percent_change,4746,-5.042016806722682,2w
CASH,price_percent_change,4747,-5.06117908787543,2w
CRESY,price_percent_change,4748,-5.065789473684208,2w
OZM,price_percent_change,4749,-5.076142131979688,2w
KGC,price_percent_change,4750,-5.079365079365069,2w
MNKD,price_percent_change,4751,-5.08474576271185,2w
ANFI,price_percent_change,4752,-5.084745762711869,2w
CTMX,price_percent_change,4753,-5.094494658997529,2w
LXRX,price_percent_change,4754,-5.0955414012738895,2w
JBSS,price_percent_change,4755,-5.099260412611902,2w
AMGP,price_percent_change,4756,-5.118924508790065,2w
BPMP,price_percent_change,4757,-5.121042830540044,2w
NVLN,price_percent_change,4758,-5.135951661631418,2w
IIIN,price_percent_change,4759,-5.144618302513043,2w
ASPN,price_percent_change,4760,-5.148514851485145,2w
TX,price_percent_change,4761,-5.151320025756593,2w
MMLP,price_percent_change,4762,-5.158730158730162,2w
CPHI,price_percent_change,4763,-5.166666666666664,2w
SN,price_percent_change,4764,-5.172413793103446,2w
FPL,price_percent_change,4765,-5.200729927007301,2w
FBIZ,price_percent_change,4766,-5.210594876248384,2w
SJM,price_percent_change,4767,-5.215194441938104,2w
UMRX,price_percent_change,4768,-5.216284987277355,2w
ELP,price_percent_change,4769,-5.220883534136559,2w
WSTG,price_percent_change,4770,-5.241935483870971,2w
RMBS,price_percent_change,4771,-5.246422893481719,2w
ADIL,price_percent_change,4772,-5.247813411078721,2w
EYE,price_percent_change,4773,-5.2561247216035625,2w
HBI,price_percent_change,4774,-5.263157894736844,2w
IMMP,price_percent_change,4775,-5.263157894736847,2w
PXS,price_percent_change,4776,-5.269968239030696,2w
DQ,price_percent_change,4777,-5.27131782945738,2w
LCNB,price_percent_change,4778,-5.276381909547725,2w
PGNX,price_percent_change,4779,-5.289052890528912,2w
ONCS,price_percent_change,4780,-5.298013245033117,2w
NTRI,price_percent_change,4781,-5.302096177558567,2w
WYY,price_percent_change,4782,-5.306671793885793,2w
HTGM,price_percent_change,4783,-5.3072625698324005,2w
NBLX,price_percent_change,4784,-5.316973415132927,2w
IDSY,price_percent_change,4785,-5.331412103746399,2w
PRPL,price_percent_change,4786,-5.335628227194486,2w
HTBX,price_percent_change,4787,-5.339805825242723,2w
GPS,price_percent_change,4788,-5.362272582189594,2w
SOL,price_percent_change,4789,-5.371900826446277,2w
AGFS,price_percent_change,4790,-5.373134328358214,2w
ITG,price_percent_change,4791,-5.374945817078466,2w
WMB,price_percent_change,4792,-5.379050015728219,2w
HUSA,price_percent_change,4793,-5.394618474234818,2w
WAIR,price_percent_change,4794,-5.39568345323741,2w
FONR,price_percent_change,4795,-5.400372439478595,2w
DRAD,price_percent_change,4796,-5.40540540540541,2w
MTSL,price_percent_change,4797,-5.421686746987944,2w
SAFE,price_percent_change,4798,-5.425904317386229,2w
PXD,price_percent_change,4799,-5.426023423229824,2w
AERI,price_percent_change,4800,-5.426356589147287,2w
SPWR,price_percent_change,4801,-5.431754874651807,2w
EQGP,price_percent_change,4802,-5.435720448662631,2w
PE,price_percent_change,4803,-5.449141347424049,2w
BHTG,price_percent_change,4804,-5.450236966824634,2w
QUIK,price_percent_change,4805,-5.4545454545454595,2w
BWEN,price_percent_change,4806,-5.4545454545454595,2w
RGLD,price_percent_change,4807,-5.456301303718022,2w
IDSA,price_percent_change,4808,-5.4621848739495755,2w
AUTO,price_percent_change,4809,-5.466666666666669,2w
TOO,price_percent_change,4810,-5.490196078431361,2w
SMSI,price_percent_change,4811,-5.490196078431361,2w
BOLD,price_percent_change,4812,-5.49694614103277,2w
VIV,price_percent_change,4813,-5.518553758325405,2w
SNAP,price_percent_change,4814,-5.523964256701866,2w
URGN,price_percent_change,4815,-5.524744027303761,2w
ENBL,price_percent_change,4816,-5.53985302430752,2w
CTEK,price_percent_change,4817,-5.540166204986143,2w
URBN,price_percent_change,4818,-5.550952775476388,2w
MESO,price_percent_change,4819,-5.55555555555555,2w
MARK,price_percent_change,4820,-5.55555555555556,2w
PER,price_percent_change,4821,-5.555555555555569,2w
VCTR,price_percent_change,4822,-5.566600397614319,2w
HNRG,price_percent_change,4823,-5.572755417956661,2w
GGO,price_percent_change,4824,-5.596107055961081,2w
ACH,price_percent_change,4825,-5.616942909760585,2w
ALV,price_percent_change,4826,-5.622236260265322,2w
AGI,price_percent_change,4827,-5.624999999999991,2w
ADMS,price_percent_change,4828,-5.62770562770563,2w
IMMU,price_percent_change,4829,-5.633206268530277,2w
SBOT,price_percent_change,4830,-5.633802816901398,2w
HYGS,price_percent_change,4831,-5.645161290322589,2w
SES,price_percent_change,4832,-5.660377358490563,2w
BHGE,price_percent_change,4833,-5.669064748201436,2w
PTCT,price_percent_change,4834,-5.682859761686535,2w
IRS,price_percent_change,4835,-5.705705705705702,2w
DO,price_percent_change,4836,-5.7065217391304195,2w
LW,price_percent_change,4837,-5.711070474046986,2w
TRMD,price_percent_change,4838,-5.71428571428572,2w
CLD,price_percent_change,4839,-5.725190839694653,2w
ZKIN,price_percent_change,4840,-5.743309240085962,2w
MEDP,price_percent_change,4841,-5.758091993185694,2w
MXC,price_percent_change,4842,-5.76208178438661,2w
OCX,price_percent_change,4843,-5.769230769230766,2w
CARA,price_percent_change,4844,-5.780051150895135,2w
UXIN,price_percent_change,4845,-5.783866057838659,2w
SHOP,price_percent_change,4846,-5.790108564535576,2w
MPO,price_percent_change,4847,-5.7982525814138235,2w
ZAYO,price_percent_change,4848,-5.80901856763927,2w
PCOM,price_percent_change,4849,-5.816831683168314,2w
QUMU,price_percent_change,4850,-5.818181818181823,2w
IART,price_percent_change,4851,-5.820610687022906,2w
BTI,price_percent_change,4852,-5.8250608728226245,2w
HEP,price_percent_change,4853,-5.830009205277698,2w
TRCH,price_percent_change,4854,-5.833333333333339,2w
BXC,price_percent_change,4855,-5.8535327488396165,2w
AMBO,price_percent_change,4856,-5.854430379746836,2w
AAMC,price_percent_change,4857,-5.855855855855843,2w
LCII,price_percent_change,4858,-5.858380030565461,2w
MOS,price_percent_change,4859,-5.87488091457605,2w
RDCM,price_percent_change,4860,-5.882352941176482,2w
REIS,price_percent_change,4861,-5.897435897435891,2w
EYPT,price_percent_change,4862,-5.909090909090924,2w
SDLP,price_percent_change,4863,-5.932203389830507,2w
ASA,price_percent_change,4864,-5.9685863874345575,2w
NXE,price_percent_change,4865,-5.970149253731338,2w
AVH,price_percent_change,4866,-5.972696245733798,2w
MINI,price_percent_change,4867,-5.984766050054406,2w
FTD,price_percent_change,4868,-5.985037406483785,2w
SRAX,price_percent_change,4869,-5.991735537190084,2w
BVN,price_percent_change,4870,-6.03384841795438,2w
FRED,price_percent_change,4871,-6.043956043956049,2w
SYRS,price_percent_change,4872,-6.055646481178398,2w
FSNN,price_percent_change,4873,-6.060606060606056,2w
MOSY,price_percent_change,4874,-6.064085168562774,2w
YELP,price_percent_change,4875,-6.079027355623101,2w
TECK,price_percent_change,4876,-6.083025071927649,2w
STKL,price_percent_change,4877,-6.0975609756097455,2w
DCP,price_percent_change,4878,-6.09944751381215,2w
PATI,price_percent_change,4879,-6.104783599088838,2w
MNTX,price_percent_change,4880,-6.125970664365825,2w
IMOS,price_percent_change,4881,-6.155950752393972,2w
GOLD,price_percent_change,4882,-6.1597827640417355,2w
WTT,price_percent_change,4883,-6.185567010309272,2w
PZG,price_percent_change,4884,-6.194690265486712,2w
RIG,price_percent_change,4885,-6.210191082802557,2w
SSNT,price_percent_change,4886,-6.237155774763664,2w
SNDE,price_percent_change,4887,-6.249999999999994,2w
CYTR,price_percent_change,4888,-6.250000000000005,2w
ELTK,price_percent_change,4889,-6.2679065091731605,2w
BLDP,price_percent_change,4890,-6.269592476489019,2w
WBK,price_percent_change,4891,-6.2907735321528495,2w
SGMS,price_percent_change,4892,-6.3063063063063005,2w
CCCL,price_percent_change,4893,-6.329113924050639,2w
NEW,price_percent_change,4894,-6.33074935400517,2w
KFS,price_percent_change,4895,-6.349206349206341,2w
EBR.B,price_percent_change,4896,-6.349206349206354,2w
IRCP,price_percent_change,4897,-6.357388316151208,2w
CANG,price_percent_change,4898,-6.363636363636357,2w
GG,price_percent_change,4899,-6.381192275398822,2w
NEXA,price_percent_change,4900,-6.382978723404245,2w
CODA,price_percent_change,4901,-6.387665198237887,2w
CUR,price_percent_change,4902,-6.400000000000006,2w
APTV,price_percent_change,4903,-6.41066328149794,2w
MLSS,price_percent_change,4904,-6.439404443404874,2w
UUU,price_percent_change,4905,-6.451612903225811,2w
ACRX,price_percent_change,4906,-6.451612903225811,2w
FLGT,price_percent_change,4907,-6.451612903225821,2w
FLXN,price_percent_change,4908,-6.489547038327534,2w
MUX,price_percent_change,4909,-6.5116279069767495,2w
RCON,price_percent_change,4910,-6.5217391304347725,2w
SINA,price_percent_change,4911,-6.5301752977385386,2w
ELSE,price_percent_change,4912,-6.540404040404038,2w
STNG,price_percent_change,4913,-6.54205607476636,2w
SPHS,price_percent_change,4914,-6.545454545454551,2w
DRIO,price_percent_change,4915,-6.557377049180333,2w
INSE,price_percent_change,4916,-6.578947368421052,2w
AKCA,price_percent_change,4917,-6.584597766962489,2w
LIVE,price_percent_change,4918,-6.588447653429606,2w
CDTX,price_percent_change,4919,-6.5934065934065895,2w
CORV,price_percent_change,4920,-6.666666666666654,2w
AWRE,price_percent_change,4921,-6.666666666666667,2w
SIM,price_percent_change,4922,-6.6794633558636685,2w
SELB,price_percent_change,4923,-6.686046511627906,2w
EROS,price_percent_change,4924,-6.716417910447764,2w
APPN,price_percent_change,4925,-6.720214190093703,2w
TOPS,price_percent_change,4926,-6.734693877551015,2w
AEMD,price_percent_change,4927,-6.737557744269147,2w
GFA,price_percent_change,4928,-6.741573033707877,2w
XEC,price_percent_change,4929,-6.767418602066885,2w
LODE,price_percent_change,4930,-6.775067750677513,2w
UAMY,price_percent_change,4931,-6.77966101694914,2w
GGB,price_percent_change,4932,-6.779661016949149,2w
LINK,price_percent_change,4933,-6.788511749347265,2w
MYO,price_percent_change,4934,-6.796116504854374,2w
MDCA,price_percent_change,4935,-6.796116504854378,2w
PDVW,price_percent_change,4936,-6.8111455108359005,2w
AVLR,price_percent_change,4937,-6.814430558830449,2w
CJJD,price_percent_change,4938,-6.817460317460325,2w
NNDM,price_percent_change,4939,-6.824390243902435,2w
ATNX,price_percent_change,4940,-6.847826086956512,2w
SQM,price_percent_change,4941,-6.858974358974345,2w
BOSC,price_percent_change,4942,-6.8730158730158735,2w
MNI,price_percent_change,4943,-6.8788501026694036,2w
VERU,price_percent_change,4944,-6.8807339449541445,2w
GALT,price_percent_change,4945,-6.88888888888888,2w
FNV,price_percent_change,4946,-6.892702664992322,2w
PYDS,price_percent_change,4947,-6.940874035989718,2w
CXDC,price_percent_change,4948,-6.944444444444445,2w
WOW,price_percent_change,4949,-6.956521739130441,2w
BDSI,price_percent_change,4950,-6.956521739130441,2w
CASI,price_percent_change,4951,-6.9708491761723685,2w
HCC,price_percent_change,4952,-6.97211155378486,2w
HBIO,price_percent_change,4953,-6.976744186046514,2w
CEMI,price_percent_change,4954,-6.986899563318769,2w
NVAX,price_percent_change,4955,-6.993006993006984,2w
PAAS,price_percent_change,4956,-6.995884773662558,2w
AMKR,price_percent_change,4957,-6.996770721205582,2w
SFE,price_percent_change,4958,-7.009345794392524,2w
NMRD,price_percent_change,4959,-7.01754385964911,2w
RXII,price_percent_change,4960,-7.033639143730887,2w
OVBC,price_percent_change,4961,-7.049345417925479,2w
BRQS,price_percent_change,4962,-7.070707070707082,2w
CPAC,price_percent_change,4963,-7.079646017699121,2w
CCMP,price_percent_change,4964,-7.085053674649049,2w
EXPI,price_percent_change,4965,-7.092614302461894,2w
CBLI,price_percent_change,4966,-7.129629629629646,2w
BKEP,price_percent_change,4967,-7.142857142857134,2w
TGEN,price_percent_change,4968,-7.142857142857142,2w
NGD,price_percent_change,4969,-7.142857142857148,2w
VTVT,price_percent_change,4970,-7.1428571428571495,2w
